指标,地区,时间,数值
深交所上市公司数量（家）,甘肃,2013.0,13.0
深交所上市公司数量（家）,甘肃,2014.0,13.0
深交所上市公司数量（家）,青海,2013.0,3.0
深交所上市公司数量（家）,青海,2014.0,3.0
深交所上市公司数量（家）,宁夏,2013.0,8.0
深交所上市公司数量（家）,宁夏,2014.0,8.0
深交所上市公司数量（家）,新疆,2013.0,18.0
深交所上市公司数量（家）,新疆,2014.0,19.0
深交所上市公司数量（家）,深圳,2013.0,171.0
深交所上市公司数量（家）,深圳,2014.0,177.0
深交所上市公司数量（家）,大连,2013.0,11.0
深交所上市公司数量（家）,大连,2014.0,14.0
