code,name,prov_code,city_code,county_code,prov_name,city_name,county_name,level,is_prov,is_city,is_county
210911,辽宁省阜新市细河区,210000,210900,210911,辽宁省,辽宁省阜新市,辽宁省阜新市细河区,县级,0,0,1
210921,辽宁省阜新市阜新蒙古族自治县,210000,210900,210921,辽宁省,辽宁省阜新市,辽宁省阜新市阜新蒙古族自治县,县级,0,0,1
210922,辽宁省阜新市彰武县,210000,210900,210922,辽宁省,辽宁省阜新市,辽宁省阜新市彰武县,县级,0,0,1
211000,辽宁省辽阳市,210000,211000,211000,辽宁省,辽宁省辽阳市,辽宁省辽阳市,市级,0,1,0
211001,辽宁省辽阳市市辖区,210000,211000,211001,辽宁省,辽宁省辽阳市,辽宁省辽阳市市辖区,县级,0,0,1
211002,辽宁省辽阳市白塔区,210000,211000,211002,辽宁省,辽宁省辽阳市,辽宁省辽阳市白塔区,县级,0,0,1
211003,辽宁省辽阳市文圣区,210000,211000,211003,辽宁省,辽宁省辽阳市,辽宁省辽阳市文圣区,县级,0,0,1
211004,辽宁省辽阳市宏伟区,210000,211000,211004,辽宁省,辽宁省辽阳市,辽宁省辽阳市宏伟区,县级,0,0,1
211005,辽宁省辽阳市弓长岭区,210000,211000,211005,辽宁省,辽宁省辽阳市,辽宁省辽阳市弓长岭区,县级,0,0,1
211011,辽宁省辽阳市太子河区,210000,211000,211011,辽宁省,辽宁省辽阳市,辽宁省辽阳市太子河区,县级,0,0,1
211021,辽宁省辽阳市辽阳县,210000,211000,211021,辽宁省,辽宁省辽阳市,辽宁省辽阳市辽阳县,县级,0,0,1
211081,辽宁省辽阳市灯塔市,210000,211000,211081,辽宁省,辽宁省辽阳市,辽宁省辽阳市灯塔市,县级,0,0,1
211100,辽宁省盘锦市,210000,211100,211100,辽宁省,辽宁省盘锦市,辽宁省盘锦市,市级,0,1,0
211101,辽宁省盘锦市市辖区,210000,211100,211101,辽宁省,辽宁省盘锦市,辽宁省盘锦市市辖区,县级,0,0,1
211102,辽宁省盘锦市双台子区,210000,211100,211102,辽宁省,辽宁省盘锦市,辽宁省盘锦市双台子区,县级,0,0,1
211103,辽宁省盘锦市兴隆台区,210000,211100,211103,辽宁省,辽宁省盘锦市,辽宁省盘锦市兴隆台区,县级,0,0,1
211121,辽宁省盘锦市大洼县,210000,211100,211121,辽宁省,辽宁省盘锦市,辽宁省盘锦市大洼县,县级,0,0,1
211122,辽宁省盘锦市盘山县,210000,211100,211122,辽宁省,辽宁省盘锦市,辽宁省盘锦市盘山县,县级,0,0,1
211200,辽宁省铁岭市,210000,211200,211200,辽宁省,辽宁省铁岭市,辽宁省铁岭市,市级,0,1,0
211201,辽宁省铁岭市市辖区,210000,211200,211201,辽宁省,辽宁省铁岭市,辽宁省铁岭市市辖区,县级,0,0,1
211202,辽宁省铁岭市银州区,210000,211200,211202,辽宁省,辽宁省铁岭市,辽宁省铁岭市银州区,县级,0,0,1
211204,辽宁省铁岭市清河区,210000,211200,211204,辽宁省,辽宁省铁岭市,辽宁省铁岭市清河区,县级,0,0,1
211221,辽宁省铁岭市铁岭县,210000,211200,211221,辽宁省,辽宁省铁岭市,辽宁省铁岭市铁岭县,县级,0,0,1
211223,辽宁省铁岭市西丰县,210000,211200,211223,辽宁省,辽宁省铁岭市,辽宁省铁岭市西丰县,县级,0,0,1
211224,辽宁省铁岭市昌图县,210000,211200,211224,辽宁省,辽宁省铁岭市,辽宁省铁岭市昌图县,县级,0,0,1
211281,辽宁省铁岭市铁法市,210000,211200,211281,辽宁省,辽宁省铁岭市,辽宁省铁岭市铁法市,县级,0,0,1
211282,辽宁省铁岭市开原市,210000,211200,211282,辽宁省,辽宁省铁岭市,辽宁省铁岭市开原市,县级,0,0,1
211300,辽宁省朝阳市,210000,211300,211300,辽宁省,辽宁省朝阳市,辽宁省朝阳市,市级,0,1,0
211301,辽宁省朝阳市市辖区,210000,211300,211301,辽宁省,辽宁省朝阳市,辽宁省朝阳市市辖区,县级,0,0,1
211302,辽宁省朝阳市双塔区,210000,211300,211302,辽宁省,辽宁省朝阳市,辽宁省朝阳市双塔区,县级,0,0,1
211303,辽宁省朝阳市龙城区,210000,211300,211303,辽宁省,辽宁省朝阳市,辽宁省朝阳市龙城区,县级,0,0,1
211321,辽宁省朝阳市朝阳县,210000,211300,211321,辽宁省,辽宁省朝阳市,辽宁省朝阳市朝阳县,县级,0,0,1
211322,辽宁省朝阳市建平县,210000,211300,211322,辽宁省,辽宁省朝阳市,辽宁省朝阳市建平县,县级,0,0,1
211324,辽宁省朝阳市喀喇沁左翼蒙古族自治县,210000,211300,211324,辽宁省,辽宁省朝阳市,辽宁省朝阳市喀喇沁左翼蒙古族自治县,县级,0,0,1
211381,辽宁省朝阳市北票市,210000,211300,211381,辽宁省,辽宁省朝阳市,辽宁省朝阳市北票市,县级,0,0,1
211382,辽宁省朝阳市凌源市,210000,211300,211382,辽宁省,辽宁省朝阳市,辽宁省朝阳市凌源市,县级,0,0,1
211400,辽宁省葫芦岛市,210000,211400,211400,辽宁省,辽宁省葫芦岛市,辽宁省葫芦岛市,市级,0,1,0
211401,辽宁省葫芦岛市市辖区,210000,211400,211401,辽宁省,辽宁省葫芦岛市,辽宁省葫芦岛市市辖区,县级,0,0,1
211402,辽宁省葫芦岛市连山区,210000,211400,211402,辽宁省,辽宁省葫芦岛市,辽宁省葫芦岛市连山区,县级,0,0,1
211403,辽宁省葫芦岛市龙港区,210000,211400,211403,辽宁省,辽宁省葫芦岛市,辽宁省葫芦岛市龙港区,县级,0,0,1
211404,辽宁省葫芦岛市南票区,210000,211400,211404,辽宁省,辽宁省葫芦岛市,辽宁省葫芦岛市南票区,县级,0,0,1
211421,辽宁省葫芦岛市绥中县,210000,211400,211421,辽宁省,辽宁省葫芦岛市,辽宁省葫芦岛市绥中县,县级,0,0,1
211422,辽宁省葫芦岛市建昌县,210000,211400,211422,辽宁省,辽宁省葫芦岛市,辽宁省葫芦岛市建昌县,县级,0,0,1
211481,辽宁省葫芦岛市兴城市,210000,211400,211481,辽宁省,辽宁省葫芦岛市,辽宁省葫芦岛市兴城市,县级,0,0,1
220000,吉林省,220000,220000,220000,吉林省,吉林省,吉林省,省级,1,0,0
220100,吉林省长春市,220000,220100,220100,吉林省,吉林省长春市,吉林省长春市,市级,0,1,0
220101,吉林省长春市市辖区,220000,220100,220101,吉林省,吉林省长春市,吉林省长春市市辖区,县级,0,0,1
220102,吉林省长春市南关区,220000,220100,220102,吉林省,吉林省长春市,吉林省长春市南关区,县级,0,0,1
220103,吉林省长春市宽城区,220000,220100,220103,吉林省,吉林省长春市,吉林省长春市宽城区,县级,0,0,1
220104,吉林省长春市朝阳区,220000,220100,220104,吉林省,吉林省长春市,吉林省长春市朝阳区,县级,0,0,1
220105,吉林省长春市二道区,220000,220100,220105,吉林省,吉林省长春市,吉林省长春市二道区,县级,0,0,1
220106,吉林省长春市绿园区,220000,220100,220106,吉林省,吉林省长春市,吉林省长春市绿园区,县级,0,0,1
220112,吉林省长春市双阳区,220000,220100,220112,吉林省,吉林省长春市,吉林省长春市双阳区,县级,0,0,1
220122,吉林省长春市农安县,220000,220100,220122,吉林省,吉林省长春市,吉林省长春市农安县,县级,0,0,1
220181,吉林省长春市九台市,220000,220100,220181,吉林省,吉林省长春市,吉林省长春市九台市,县级,0,0,1
220182,吉林省长春市榆树市,220000,220100,220182,吉林省,吉林省长春市,吉林省长春市榆树市,县级,0,0,1
220183,吉林省长春市德惠市,220000,220100,220183,吉林省,吉林省长春市,吉林省长春市德惠市,县级,0,0,1
220200,吉林省吉林市,220000,220200,220200,吉林省,吉林省吉林市,吉林省吉林市,市级,0,1,0
220201,吉林省吉林市市辖区,220000,220200,220201,吉林省,吉林省吉林市,吉林省吉林市市辖区,县级,0,0,1
220202,吉林省吉林市昌邑区,220000,220200,220202,吉林省,吉林省吉林市,吉林省吉林市昌邑区,县级,0,0,1
220203,吉林省吉林市龙潭区,220000,220200,220203,吉林省,吉林省吉林市,吉林省吉林市龙潭区,县级,0,0,1
220204,吉林省吉林市船营区,220000,220200,220204,吉林省,吉林省吉林市,吉林省吉林市船营区,县级,0,0,1
220211,吉林省吉林市丰满区,220000,220200,220211,吉林省,吉林省吉林市,吉林省吉林市丰满区,县级,0,0,1
220221,吉林省吉林市永吉县,220000,220200,220221,吉林省,吉林省吉林市,吉林省吉林市永吉县,县级,0,0,1
220281,吉林省吉林市蛟河市,220000,220200,220281,吉林省,吉林省吉林市,吉林省吉林市蛟河市,县级,0,0,1
220282,吉林省吉林市桦甸市,220000,220200,220282,吉林省,吉林省吉林市,吉林省吉林市桦甸市,县级,0,0,1
220283,吉林省吉林市舒兰市,220000,220200,220283,吉林省,吉林省吉林市,吉林省吉林市舒兰市,县级,0,0,1
220284,吉林省吉林市磐石市,220000,220200,220284,吉林省,吉林省吉林市,吉林省吉林市磐石市,县级,0,0,1
220300,吉林省四平市,220000,220300,220300,吉林省,吉林省四平市,吉林省四平市,市级,0,1,0
220301,吉林省四平市市辖区,220000,220300,220301,吉林省,吉林省四平市,吉林省四平市市辖区,县级,0,0,1
220302,吉林省四平市铁西区,220000,220300,220302,吉林省,吉林省四平市,吉林省四平市铁西区,县级,0,0,1
220303,吉林省四平市铁东区,220000,220300,220303,吉林省,吉林省四平市,吉林省四平市铁东区,县级,0,0,1
220322,吉林省四平市梨树县,220000,220300,220322,吉林省,吉林省四平市,吉林省四平市梨树县,县级,0,0,1
220323,吉林省四平市伊通满族自治县,220000,220300,220323,吉林省,吉林省四平市,吉林省四平市伊通满族自治县,县级,0,0,1
220381,吉林省四平市公主岭市,220000,220300,220381,吉林省,吉林省四平市,吉林省四平市公主岭市,县级,0,0,1
220382,吉林省四平市双辽市,220000,220300,220382,吉林省,吉林省四平市,吉林省四平市双辽市,县级,0,0,1
220400,吉林省辽源市,220000,220400,220400,吉林省,吉林省辽源市,吉林省辽源市,市级,0,1,0
220401,吉林省辽源市市辖区,220000,220400,220401,吉林省,吉林省辽源市,吉林省辽源市市辖区,县级,0,0,1
220402,吉林省辽源市龙山区,220000,220400,220402,吉林省,吉林省辽源市,吉林省辽源市龙山区,县级,0,0,1
220403,吉林省辽源市西安区,220000,220400,220403,吉林省,吉林省辽源市,吉林省辽源市西安区,县级,0,0,1
220421,吉林省辽源市东丰县,220000,220400,220421,吉林省,吉林省辽源市,吉林省辽源市东丰县,县级,0,0,1
220422,吉林省辽源市东辽县,220000,220400,220422,吉林省,吉林省辽源市,吉林省辽源市东辽县,县级,0,0,1
220500,吉林省通化市,220000,220500,220500,吉林省,吉林省通化市,吉林省通化市,市级,0,1,0
220501,吉林省通化市市辖区,220000,220500,220501,吉林省,吉林省通化市,吉林省通化市市辖区,县级,0,0,1
220502,吉林省通化市东昌区,220000,220500,220502,吉林省,吉林省通化市,吉林省通化市东昌区,县级,0,0,1
220503,吉林省通化市二道江区,220000,220500,220503,吉林省,吉林省通化市,吉林省通化市二道江区,县级,0,0,1
220521,吉林省通化市通化县,220000,220500,220521,吉林省,吉林省通化市,吉林省通化市通化县,县级,0,0,1
220523,吉林省通化市辉南县,220000,220500,220523,吉林省,吉林省通化市,吉林省通化市辉南县,县级,0,0,1
220524,吉林省通化市柳河县,220000,220500,220524,吉林省,吉林省通化市,吉林省通化市柳河县,县级,0,0,1
220581,吉林省通化市梅河口市,220000,220500,220581,吉林省,吉林省通化市,吉林省通化市梅河口市,县级,0,0,1
220582,吉林省通化市集安市,220000,220500,220582,吉林省,吉林省通化市,吉林省通化市集安市,县级,0,0,1
220600,吉林省白山市,220000,220600,220600,吉林省,吉林省白山市,吉林省白山市,市级,0,1,0
220601,吉林省白山市市辖区,220000,220600,220601,吉林省,吉林省白山市,吉林省白山市市辖区,县级,0,0,1
220602,吉林省白山市八道江区,220000,220600,220602,吉林省,吉林省白山市,吉林省白山市八道江区,县级,0,0,1
220621,吉林省白山市抚松县,220000,220600,220621,吉林省,吉林省白山市,吉林省白山市抚松县,县级,0,0,1
220622,吉林省白山市靖宇县,220000,220600,220622,吉林省,吉林省白山市,吉林省白山市靖宇县,县级,0,0,1
220623,吉林省白山市长白朝鲜族自治县,220000,220600,220623,吉林省,吉林省白山市,吉林省白山市长白朝鲜族自治县,县级,0,0,1
220625,吉林省白山市江源县,220000,220600,220625,吉林省,吉林省白山市,吉林省白山市江源县,县级,0,0,1
220681,吉林省白山市临江市,220000,220600,220681,吉林省,吉林省白山市,吉林省白山市临江市,县级,0,0,1
220700,吉林省松原市,220000,220700,220700,吉林省,吉林省松原市,吉林省松原市,市级,0,1,0
220701,吉林省松原市市辖区,220000,220700,220701,吉林省,吉林省松原市,吉林省松原市市辖区,县级,0,0,1
220702,吉林省松原市宁江区,220000,220700,220702,吉林省,吉林省松原市,吉林省松原市宁江区,县级,0,0,1
220721,吉林省松原市前郭尔罗斯蒙古族自治县,220000,220700,220721,吉林省,吉林省松原市,吉林省松原市前郭尔罗斯蒙古族自治县,县级,0,0,1
220722,吉林省松原市长岭县,220000,220700,220722,吉林省,吉林省松原市,吉林省松原市长岭县,县级,0,0,1
220723,吉林省松原市乾安县,220000,220700,220723,吉林省,吉林省松原市,吉林省松原市乾安县,县级,0,0,1
220724,吉林省松原市扶余县,220000,220700,220724,吉林省,吉林省松原市,吉林省松原市扶余县,县级,0,0,1
220800,吉林省白城市,220000,220800,220800,吉林省,吉林省白城市,吉林省白城市,市级,0,1,0
220801,吉林省白城市市辖区,220000,220800,220801,吉林省,吉林省白城市,吉林省白城市市辖区,县级,0,0,1
220802,吉林省白城市洮北区,220000,220800,220802,吉林省,吉林省白城市,吉林省白城市洮北区,县级,0,0,1
220821,吉林省白城市镇赉县,220000,220800,220821,吉林省,吉林省白城市,吉林省白城市镇赉县,县级,0,0,1
220822,吉林省白城市通榆县,220000,220800,220822,吉林省,吉林省白城市,吉林省白城市通榆县,县级,0,0,1
220881,吉林省白城市洮南市,220000,220800,220881,吉林省,吉林省白城市,吉林省白城市洮南市,县级,0,0,1
220882,吉林省白城市大安市,220000,220800,220882,吉林省,吉林省白城市,吉林省白城市大安市,县级,0,0,1
222400,吉林省延边朝鲜族自治州,220000,222400,222400,吉林省,吉林省延边朝鲜族自治州,吉林省延边朝鲜族自治州,市级,0,1,0
222401,吉林省延边朝鲜族自治州延吉市,220000,222400,222401,吉林省,吉林省延边朝鲜族自治州,吉林省延边朝鲜族自治州延吉市,县级,0,0,1
222402,吉林省延边朝鲜族自治州图们市,220000,222400,222402,吉林省,吉林省延边朝鲜族自治州,吉林省延边朝鲜族自治州图们市,县级,0,0,1
222403,吉林省延边朝鲜族自治州敦化市,220000,222400,222403,吉林省,吉林省延边朝鲜族自治州,吉林省延边朝鲜族自治州敦化市,县级,0,0,1
222404,吉林省延边朝鲜族自治州珲春市,220000,222400,222404,吉林省,吉林省延边朝鲜族自治州,吉林省延边朝鲜族自治州珲春市,县级,0,0,1
222405,吉林省延边朝鲜族自治州龙井市,220000,222400,222405,吉林省,吉林省延边朝鲜族自治州,吉林省延边朝鲜族自治州龙井市,县级,0,0,1
222406,吉林省延边朝鲜族自治州和龙市,220000,222400,222406,吉林省,吉林省延边朝鲜族自治州,吉林省延边朝鲜族自治州和龙市,县级,0,0,1
222424,吉林省延边朝鲜族自治州汪清县,220000,222400,222424,吉林省,吉林省延边朝鲜族自治州,吉林省延边朝鲜族自治州汪清县,县级,0,0,1
222426,吉林省延边朝鲜族自治州安图县,220000,222400,222426,吉林省,吉林省延边朝鲜族自治州,吉林省延边朝鲜族自治州安图县,县级,0,0,1
230000,黑龙江省,230000,230000,230000,黑龙江省,黑龙江省,黑龙江省,省级,1,0,0
230100,黑龙江省哈尔滨市,230000,230100,230100,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市,市级,0,1,0
230101,黑龙江省哈尔滨市市辖区,230000,230100,230101,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市市辖区,县级,0,0,1
230102,黑龙江省哈尔滨市道里区,230000,230100,230102,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市道里区,县级,0,0,1
230103,黑龙江省哈尔滨市南岗区,230000,230100,230103,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市南岗区,县级,0,0,1
230104,黑龙江省哈尔滨市道外区,230000,230100,230104,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市道外区,县级,0,0,1
230105,黑龙江省哈尔滨市太平区,230000,230100,230105,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市太平区,县级,0,0,1
230106,黑龙江省哈尔滨市香坊区,230000,230100,230106,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市香坊区,县级,0,0,1
230107,黑龙江省哈尔滨市动力区,230000,230100,230107,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市动力区,县级,0,0,1
230108,黑龙江省哈尔滨市平房区,230000,230100,230108,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市平房区,县级,0,0,1
230121,黑龙江省哈尔滨市呼兰县,230000,230100,230121,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市呼兰县,县级,0,0,1
230123,黑龙江省哈尔滨市依兰县,230000,230100,230123,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市依兰县,县级,0,0,1
230124,黑龙江省哈尔滨市方正县,230000,230100,230124,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市方正县,县级,0,0,1
230125,黑龙江省哈尔滨市宾县,230000,230100,230125,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市宾县,县级,0,0,1
230126,黑龙江省哈尔滨市巴彦县,230000,230100,230126,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市巴彦县,县级,0,0,1
230127,黑龙江省哈尔滨市木兰县,230000,230100,230127,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市木兰县,县级,0,0,1
230128,黑龙江省哈尔滨市通河县,230000,230100,230128,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市通河县,县级,0,0,1
230129,黑龙江省哈尔滨市延寿县,230000,230100,230129,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市延寿县,县级,0,0,1
230181,黑龙江省哈尔滨市阿城市,230000,230100,230181,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市阿城市,县级,0,0,1
230182,黑龙江省哈尔滨市双城市,230000,230100,230182,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市双城市,县级,0,0,1
230183,黑龙江省哈尔滨市尚志市,230000,230100,230183,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市尚志市,县级,0,0,1
230184,黑龙江省哈尔滨市五常市,230000,230100,230184,黑龙江省,黑龙江省哈尔滨市,黑龙江省哈尔滨市五常市,县级,0,0,1
230200,黑龙江省齐齐哈尔市,230000,230200,230200,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市,市级,0,1,0
230201,黑龙江省齐齐哈尔市市辖区,230000,230200,230201,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市市辖区,县级,0,0,1
230202,黑龙江省齐齐哈尔市龙沙区,230000,230200,230202,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市龙沙区,县级,0,0,1
230203,黑龙江省齐齐哈尔市建华区,230000,230200,230203,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市建华区,县级,0,0,1
230204,黑龙江省齐齐哈尔市铁锋区,230000,230200,230204,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市铁锋区,县级,0,0,1
230205,黑龙江省齐齐哈尔市昂昂溪区,230000,230200,230205,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市昂昂溪区,县级,0,0,1
230206,黑龙江省齐齐哈尔市富拉尔基区,230000,230200,230206,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市富拉尔基区,县级,0,0,1
230207,黑龙江省齐齐哈尔市碾子山区,230000,230200,230207,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市碾子山区,县级,0,0,1
230208,黑龙江省齐齐哈尔市梅里斯达斡尔族区,230000,230200,230208,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市梅里斯达斡尔族区,县级,0,0,1
230221,黑龙江省齐齐哈尔市龙江县,230000,230200,230221,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市龙江县,县级,0,0,1
230223,黑龙江省齐齐哈尔市依安县,230000,230200,230223,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市依安县,县级,0,0,1
230224,黑龙江省齐齐哈尔市泰来县,230000,230200,230224,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市泰来县,县级,0,0,1
230225,黑龙江省齐齐哈尔市甘南县,230000,230200,230225,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市甘南县,县级,0,0,1
230227,黑龙江省齐齐哈尔市富裕县,230000,230200,230227,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市富裕县,县级,0,0,1
230229,黑龙江省齐齐哈尔市克山县,230000,230200,230229,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市克山县,县级,0,0,1
230230,黑龙江省齐齐哈尔市克东县,230000,230200,230230,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市克东县,县级,0,0,1
230231,黑龙江省齐齐哈尔市拜泉县,230000,230200,230231,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市拜泉县,县级,0,0,1
230281,黑龙江省齐齐哈尔市讷河市,230000,230200,230281,黑龙江省,黑龙江省齐齐哈尔市,黑龙江省齐齐哈尔市讷河市,县级,0,0,1
230300,黑龙江省鸡西市,230000,230300,230300,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市,市级,0,1,0
230301,黑龙江省鸡西市市辖区,230000,230300,230301,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市市辖区,县级,0,0,1
230302,黑龙江省鸡西市鸡冠区,230000,230300,230302,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市鸡冠区,县级,0,0,1
230303,黑龙江省鸡西市恒山区,230000,230300,230303,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市恒山区,县级,0,0,1
230304,黑龙江省鸡西市滴道区,230000,230300,230304,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市滴道区,县级,0,0,1
230305,黑龙江省鸡西市梨树区,230000,230300,230305,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市梨树区,县级,0,0,1
230306,黑龙江省鸡西市城子河区,230000,230300,230306,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市城子河区,县级,0,0,1
230307,黑龙江省鸡西市麻山区,230000,230300,230307,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市麻山区,县级,0,0,1
230321,黑龙江省鸡西市鸡东县,230000,230300,230321,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市鸡东县,县级,0,0,1
230381,黑龙江省鸡西市虎林市,230000,230300,230381,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市虎林市,县级,0,0,1
230382,黑龙江省鸡西市密山市,230000,230300,230382,黑龙江省,黑龙江省鸡西市,黑龙江省鸡西市密山市,县级,0,0,1
230400,黑龙江省鹤岗市,230000,230400,230400,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市,市级,0,1,0
230401,黑龙江省鹤岗市市辖区,230000,230400,230401,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市市辖区,县级,0,0,1
230402,黑龙江省鹤岗市向阳区,230000,230400,230402,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市向阳区,县级,0,0,1
230403,黑龙江省鹤岗市工农区,230000,230400,230403,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市工农区,县级,0,0,1
230404,黑龙江省鹤岗市南山区,230000,230400,230404,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市南山区,县级,0,0,1
230405,黑龙江省鹤岗市兴安区,230000,230400,230405,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市兴安区,县级,0,0,1
230406,黑龙江省鹤岗市东山区,230000,230400,230406,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市东山区,县级,0,0,1
230407,黑龙江省鹤岗市兴山区,230000,230400,230407,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市兴山区,县级,0,0,1
230421,黑龙江省鹤岗市萝北县,230000,230400,230421,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市萝北县,县级,0,0,1
230422,黑龙江省鹤岗市绥滨县,230000,230400,230422,黑龙江省,黑龙江省鹤岗市,黑龙江省鹤岗市绥滨县,县级,0,0,1
230500,黑龙江省双鸭山市,230000,230500,230500,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市,市级,0,1,0
230501,黑龙江省双鸭山市市辖区,230000,230500,230501,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市市辖区,县级,0,0,1
230502,黑龙江省双鸭山市尖山区,230000,230500,230502,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市尖山区,县级,0,0,1
230503,黑龙江省双鸭山市岭东区,230000,230500,230503,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市岭东区,县级,0,0,1
230505,黑龙江省双鸭山市四方台区,230000,230500,230505,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市四方台区,县级,0,0,1
230506,黑龙江省双鸭山市宝山区,230000,230500,230506,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市宝山区,县级,0,0,1
230521,黑龙江省双鸭山市集贤县,230000,230500,230521,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市集贤县,县级,0,0,1
230522,黑龙江省双鸭山市友谊县,230000,230500,230522,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市友谊县,县级,0,0,1
230523,黑龙江省双鸭山市宝清县,230000,230500,230523,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市宝清县,县级,0,0,1
230524,黑龙江省双鸭山市饶河县,230000,230500,230524,黑龙江省,黑龙江省双鸭山市,黑龙江省双鸭山市饶河县,县级,0,0,1
230600,黑龙江省大庆市,230000,230600,230600,黑龙江省,黑龙江省大庆市,黑龙江省大庆市,市级,0,1,0
230601,黑龙江省大庆市市辖区,230000,230600,230601,黑龙江省,黑龙江省大庆市,黑龙江省大庆市市辖区,县级,0,0,1
230602,黑龙江省大庆市萨尔图区,230000,230600,230602,黑龙江省,黑龙江省大庆市,黑龙江省大庆市萨尔图区,县级,0,0,1
230603,黑龙江省大庆市龙凤区,230000,230600,230603,黑龙江省,黑龙江省大庆市,黑龙江省大庆市龙凤区,县级,0,0,1
230604,黑龙江省大庆市让胡路区,230000,230600,230604,黑龙江省,黑龙江省大庆市,黑龙江省大庆市让胡路区,县级,0,0,1
230605,黑龙江省大庆市红岗区,230000,230600,230605,黑龙江省,黑龙江省大庆市,黑龙江省大庆市红岗区,县级,0,0,1
230606,黑龙江省大庆市大同区,230000,230600,230606,黑龙江省,黑龙江省大庆市,黑龙江省大庆市大同区,县级,0,0,1
230621,黑龙江省大庆市肇州县,230000,230600,230621,黑龙江省,黑龙江省大庆市,黑龙江省大庆市肇州县,县级,0,0,1
230622,黑龙江省大庆市肇源县,230000,230600,230622,黑龙江省,黑龙江省大庆市,黑龙江省大庆市肇源县,县级,0,0,1
230623,黑龙江省大庆市林甸县,230000,230600,230623,黑龙江省,黑龙江省大庆市,黑龙江省大庆市林甸县,县级,0,0,1
